region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-10-24,,estimate,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-25,,estimate,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-26,,estimate,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-27,,estimate,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-28,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-29,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-30,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-10-31,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-01,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-02,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-03,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-04,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-05,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-06,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-07,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-08,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-09,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-10,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-11,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-12,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-13,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-14,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-15,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Wales,2020-11-16,,estimate based on partial data,0.89,0.88,0.15,0.61,0.77,0.85,0.93,0.99,1.1
Northern Ireland,2020-10-16,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-17,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
Northern Ireland,2020-10-18,,estimate,1,0.99,0.1,0.82,0.92,0.97,1.02,1.06,1.15
