region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-09-28,,estimate,12,13,9,3,7,10,14,17,30
Northern Ireland,2020-10-03,,estimate,13,15,10,3,8,10,15,19,33
Northern Ireland,2020-09-30,,estimate,13,15,11,3,8,11,16,20,36
Northern Ireland,2020-09-29,,estimate,14,16,11,3,8,11,16,21,36
Northern Ireland,2020-10-04,,estimate,14,16,11,4,9,12,16,21,36
Northern Ireland,2020-10-01,,estimate,14,17,11,4,9,12,17,21,37
Northern Ireland,2020-10-02,,estimate,16,18,12,4,10,13,19,24,41
Northern Ireland,2020-11-15,,estimate based on partial data,16,20,13,4,10,14,20,25,45
Northern Ireland,2020-11-14,,estimate based on partial data,17,20,14,4,11,14,20,25,45
Northern Ireland,2020-10-10,,estimate,19,22,14,5,12,16,22,28,48
Northern Ireland,2020-10-05,,estimate,19,22,14,5,12,17,23,29,48
Northern Ireland,2020-11-07,,estimate based on partial data,20,23,14,6,13,17,24,30,49
Northern Ireland,2020-11-08,,estimate based on partial data,20,23,15,6,13,17,24,30,50
Northern Ireland,2020-10-11,,estimate,21,23,15,6,13,17,24,30,51
Northern Ireland,2020-10-07,,estimate,21,24,16,6,13,18,24,32,54
Northern Ireland,2020-11-16,,estimate based on partial data,21,25,17,6,13,18,25,32,56
Northern Ireland,2020-10-06,,estimate,22,25,16,6,14,19,26,33,55
Northern Ireland,2020-10-08,,estimate,22,26,16,6,14,19,26,34,56
Wales,2020-09-28,,estimate,23,24,7,14,19,22,25,28,35
Northern Ireland,2020-11-12,,estimate based on partial data,23,26,17,7,15,19,27,35,57
Northern Ireland,2020-11-13,,estimate based on partial data,23,27,18,7,15,20,27,34,60
Northern Ireland,2020-11-11,,estimate based on partial data,24,27,17,6,15,20,27,35,61
Northern Ireland,2020-11-01,,estimate,24,27,17,7,16,21,28,35,59
Northern Ireland,2020-10-09,,estimate,24,28,17,7,16,21,28,36,61
Northern Ireland,2020-10-31,,estimate,25,28,17,7,16,21,29,36,59
Northern Ireland,2020-11-09,,estimate based on partial data,26,30,19,7,17,23,30,38,65
Wales,2020-10-03,,estimate,27,27,7,17,22,25,29,32,40
Northern Ireland,2020-10-17,,estimate,27,31,19,8,18,23,32,40,66
Northern Ireland,2020-11-10,,estimate based on partial data,27,31,20,8,17,23,31,40,68
Northern Ireland,2020-10-24,,estimate,28,32,19,8,18,24,32,42,67
Northern Ireland,2020-10-25,,estimate,28,32,19,8,18,24,33,41,68
